EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,EducationLevel,EducationField,BusinessTravel,DistanceFromHome,NumCompaniesWorked,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrentManager,TrainingTimesLastYear,StockOptionLevel,OverTime,Salary,MonthlyIncome,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition
1443,46,Female,Single,Engineering,Senior Engineer,Master's,Marketing,Travel_Rarely,9,9,8,2,2.0,2,2.0,0,No,89819.0,7484.0,3.0,3.0,3,4,3,3,No
1444,46,Male,Married,Operations,Operations Manager,PhD,Medical,Non-Travel,1,3,5,0,0.0,0,5.0,1,No,81096.0,6758.0,1.0,2.0,4,4,4,3,No
1445,53,Female,Married,Legal,Legal Advisor,Bachelor's,Technical Degree,Travel_Frequently,1,1,13,8,0.0,3,0.0,2,Yes,79532.0,6627.0,1.0,1.0,4,3,2,3,No
1446,31,Female,Married,Operations,Operations Analyst,Associate,Human Resources,Non-Travel,4,0,5,2,2.0,2,1.0,0,No,50450.0,4204.0,4.0,3.0,1,3,4,4,No
1447,22,Female,Single,IT Support,IT Technician,Master's,Human Resources,Non-Travel,10,0,4,11,2.0,0,1.0,2,No,74649.0,6220.0,2.0,1.0,2,1,2,3,No
1448,40,Female,Married,Finance,Accountant,Master's,Life Sciences,Travel_Frequently,9,0,1,1,1.0,1,0.0,1,No,93248.0,7770.0,1.0,4.0,1,3,4,4,Yes
1449,41,Male,Single,Operations,Operations Manager,Master's,Medical,Travel_Rarely,10,2,7,1,0.0,0,6.0,0,No,64498.0,5374.0,4.0,3.0,1,4,2,3,No
1450,28,Male,Single,IT Support,IT Technician,PhD,Medical,Non-Travel,1,9,10,4,4.0,0,2.0,2,No,91493.0,7624.0,1.0,1.0,4,4,1,3,Yes
1451,39,Female,Married,Legal,Compliance Officer,PhD,Life Sciences,Non-Travel,1,1,14,12,1.0,4,0.0,0,Yes,128974.0,10747.0,1.0,4.0,1,4,1,3,No
1452,38,Male,Single,Engineering,Senior Engineer,Associate,Technical Degree,Travel_Rarely,32,3,7,0,0.0,0,4.0,2,No,68083.0,5673.0,1.0,1.0,1,1,3,4,Yes
1453,35,Male,Single,Sales,Sales Representative,Bachelor's,Technical Degree,Travel_Frequently,1,4,8,1,0.0,1,0.0,1,No,57152.0,4762.0,1.0,4.0,3,2,1,3,No
1454,40,Female,Single,HR,Recruiter,Bachelor's,Technical Degree,Non-Travel,14,0,5,2,2.0,0,2.0,0,No,49310.0,4109.0,1.0,1.0,2,3,4,3,No
1455,43,Female,Single,HR,HR Manager,Bachelor's,Human Resources,Travel_Frequently,8,0,6,0,,0,5.0,3,No,58622.0,4885.0,2.0,1.0,2,1,4,3,No
1456,32,Female,Married,Operations,Operations Analyst,Master's,Other,Travel_Rarely,2,1,3,2,1.0,0,0.0,1,No,66899.0,5574.0,3.0,3.0,4,3,2,3,No
1457,35,Male,Married,Marketing,Marketing Manager,Bachelor's,Medical,Travel_Rarely,1,1,1,1,1.0,0,0.0,0,Yes,57021.0,4751.0,3.0,4.0,2,4,2,4,Yes
1458,28,Female,Single,Engineering,Senior Engineer,Bachelor's,Medical,Non-Travel,6,4,6,3,3.0,3,4.0,0,No,78176.0,6514.0,2.0,3.0,2,2,3,4,Yes
1459,25,Male,Married,HR,Recruiter,PhD,Life Sciences,Travel_Rarely,9,0,7,3,2.0,2,5.0,0,No,83390.0,6949.0,1.0,3.0,2,3,4,3,No
1460,31,Male,Single,IT Support,IT Technician,Associate,Medical,Travel_Rarely,1,0,13,7,0.0,1,6.0,1,No,70751.0,5895.0,3.0,3.0,4,2,1,4,No
1461,53,Male,Divorced,Operations,Operations Analyst,Associate,Marketing,Travel_Frequently,12,0,9,3,1.0,3,5.0,2,No,62274.0,5189.0,4.0,2.0,1,4,1,3,No
1462,50,Female,Married,Legal,Compliance Officer,Bachelor's,Marketing,Travel_Rarely,1,4,7,0,0.0,0,1.0,0,No,75309.0,6275.0,3.0,4.0,1,2,2,4,No
1463,39,Female,Married,IT Support,Systems Analyst,PhD,Marketing,Non-Travel,25,5,21,15,1.0,4,4.0,0,No,108716.0,9059.0,1.0,3.0,4,3,2,3,No
1464,34,Female,Single,IT Support,Support Specialist,Bachelor's,Technical Degree,Non-Travel,10,0,3,1,1.0,1,4.0,1,No,53362.0,4446.0,4.0,2.0,3,1,3,4,No
1465,39,Female,Single,Finance,Accountant,Associate,Life Sciences,Non-Travel,1,1,6,1,1.0,1,1.0,3,No,72497.0,6041.0,2.0,3.0,3,3,3,3,No
1466,33,Female,Married,Finance,Financial Analyst,Master's,Marketing,Travel_Rarely,5,6,4,1,1.0,1,1.0,1,No,78821.0,6568.0,4.0,1.0,4,2,4,3,No
1467,30,Female,Married,Legal,Contracts Manager,Bachelor's,Life Sciences,Travel_Rarely,8,3,12,10,0.0,4,1.0,0,No,96527.0,8043.0,4.0,2.0,4,4,1,3,No
1468,29,Female,Married,Legal,Legal Executive,Bachelor's,Technical Degree,Travel_Rarely,15,0,8,3,3.0,3,2.0,1,No,81426.0,6785.0,3.0,3.0,1,1,2,3,No
1469,37,Male,Married,IT Support,Support Specialist,Bachelor's,Technical Degree,Non-Travel,8,0,4,4,1.0,4,1.0,0,No,53664.0,4472.0,1.0,3.0,4,3,1,3,No
1470,22,Female,Single,Legal,Legal Advisor,Bachelor's,Life Sciences,Non-Travel,5,0,4,8,4.0,0,3.0,0,No,66026.0,5502.0,1.0,4.0,1,3,1,3,No
1471,38,Female,Divorced,HR,Training Specialist,Bachelor's,Life Sciences,Travel_Frequently,1,2,6,1,1.0,1,2.0,1,No,50229.0,4185.0,2.0,2.0,3,4,4,3,No
1472,27,Female,Single,Legal,Legal Executive,Bachelor's,Medical,Travel_Rarely,23,1,4,4,0.0,3,2.0,1,No,78519.0,6543.0,,3.0,4,4,4,3,No
1473,36,Female,Single,Operations,Supply Chain Executive,Bachelor's,Medical,Travel_Frequently,3,0,8,6,1.0,1,1.0,2,No,56979.0,4748.0,4.0,4.0,4,2,1,3,No
1474,47,Male,Divorced,Finance,Financial Analyst,Master's,Other,Travel_Rarely,16,7,6,4,2.0,3,1.0,1,Yes,88703.0,7391.0,1.0,3.0,1,1,3,3,Yes
1475,38,Female,Divorced,Engineering,DevOps Engineer,Bachelor's,Other,Travel_Rarely,7,1,3,1,0.0,1,3.0,0,No,81535.0,6794.0,,3.0,1,2,3,4,No
1476,40,Male,Single,Marketing,Brand Executive,Associate,Marketing,Non-Travel,5,0,4,2,0.0,1,0.0,1,No,50166.0,4180.0,1.0,2.0,3,1,4,3,Yes
1477,44,Male,Married,Operations,Operations Analyst,Bachelor's,Life Sciences,Non-Travel,1,0,19,12,6.0,1,3.0,2,Yes,67079.0,5589.0,1.0,4.0,3,4,1,3,No
1478,31,Female,Single,Operations,Operations Analyst,Bachelor's,Life Sciences,Non-Travel,6,0,11,5,0.0,5,4.0,0,Yes,62730.0,5227.0,2.0,1.0,2,1,2,4,Yes
1479,54,Female,Single,Marketing,Marketing Manager,PhD,Technical Degree,Non-Travel,1,7,13,6,0.0,0,1.0,1,Yes,100949.0,8412.0,3.0,3.0,2,1,4,3,Yes
1480,32,Female,Single,Finance,Finance Manager,High School,Medical,Travel_Rarely,4,5,8,6,0.0,3,5.0,3,No,63540.0,5295.0,1.0,2.0,3,1,3,4,No
1481,46,Female,Divorced,HR,Recruiter,Bachelor's,Other,Travel_Rarely,17,4,1,1,1.0,1,4.0,1,No,50732.0,4227.0,1.0,3.0,1,4,4,3,No
1482,26,Female,Single,Marketing,Marketing Analyst,Master's,Life Sciences,Travel_Rarely,3,2,4,0,,0,3.0,0,Yes,76395.0,6366.0,2.0,1.0,1,2,3,3,Yes
1483,25,Male,Married,Legal,Legal Executive,Associate,Marketing,Travel_Frequently,1,2,4,0,0.0,0,5.0,3,No,63435.0,5286.0,3.0,1.0,2,3,3,3,No
1484,33,Female,Married,Marketing,Brand Executive,Bachelor's,Medical,Non-Travel,4,0,2,0,0.0,0,1.0,1,Yes,68178.0,5681.0,4.0,1.0,2,1,2,4,No
1485,34,Female,Single,Marketing,Marketing Manager,Bachelor's,Technical Degree,Travel_Rarely,2,5,9,3,0.0,0,5.0,0,No,72863.0,6071.0,2.0,4.0,2,2,3,3,No
1486,36,Female,Married,Legal,Legal Advisor,PhD,Marketing,Travel_Rarely,1,0,13,6,0.0,3,0.0,2,No,131107.0,10925.0,4.0,4.0,2,4,1,4,No
1487,22,Female,Married,HR,HR Manager,Bachelor's,Technical Degree,Travel_Rarely,13,0,4,12,1.0,4,0.0,0,No,45383.0,3781.0,4.0,1.0,3,2,4,3,No
1488,41,Female,Divorced,Operations,Logistics Coordinator,Bachelor's,Technical Degree,Travel_Rarely,2,2,6,0,0.0,0,,0,Yes,56774.0,4731.0,4.0,3.0,1,4,1,4,No
1489,40,Female,Married,Finance,Finance Manager,Bachelor's,Technical Degree,Travel_Rarely,14,0,6,2,2.0,0,5.0,1,No,87487.0,7290.0,4.0,2.0,2,4,1,4,No
1490,22,Male,Single,HR,Recruiter,Master's,Other,Travel_Rarely,5,4,4,0,0.0,0,0.0,1,No,62726.0,5227.0,2.0,1.0,1,1,4,3,Yes
1491,30,Female,Married,IT Support,Systems Analyst,Master's,Marketing,Travel_Rarely,2,0,12,7,3.0,4,2.0,2,No,80027.0,6668.0,4.0,3.0,4,1,1,3,No
1492,24,Male,Married,Marketing,Brand Executive,Master's,Life Sciences,Non-Travel,5,1,6,5,2.0,2,5.0,0,No,68818.0,5734.0,1.0,4.0,4,3,4,3,No
1493,40,Male,Single,Engineering,DevOps Engineer,Bachelor's,Medical,Travel_Rarely,2,1,15,15,5.0,5,2.0,0,Yes,90802.0,7566.0,2.0,3.0,4,4,1,4,Yes
1494,27,Female,Married,Engineering,Tech Lead,High School,Medical,Travel_Rarely,7,1,9,6,2.0,0,0.0,0,No,67483.0,5623.0,1.0,1.0,3,1,1,3,No
1495,39,Female,Single,Finance,Auditor,Bachelor's,Marketing,Travel_Rarely,12,1,4,4,4.0,4,2.0,2,Yes,73545.0,6128.0,3.0,3.0,2,3,4,3,No
1496,39,Male,Single,Sales,Sales Representative,Master's,Technical Degree,Non-Travel,1,4,7,3,0.0,1,0.0,3,No,66320.0,5526.0,3.0,2.0,3,4,4,3,No
1497,35,Female,Married,Operations,Operations Manager,Master's,Life Sciences,Non-Travel,31,0,4,0,0.0,0,3.0,3,No,62390.0,5199.0,4.0,4.0,1,3,4,4,No
1498,31,Male,Divorced,Engineering,DevOps Engineer,Bachelor's,Medical,Travel_Frequently,9,2,2,1,1.0,1,6.0,1,No,85044.0,7087.0,1.0,2.0,4,1,3,4,No
1499,49,Male,Single,Engineering,DevOps Engineer,Master's,Medical,Travel_Rarely,20,2,7,3,3.0,1,3.0,2,No,99811.0,8317.0,1.0,1.0,4,1,2,4,Yes
1500,30,Male,Married,Finance,Auditor,PhD,Other,Travel_Frequently,22,0,7,0,0.0,0,5.0,1,No,107800.0,8983.0,4.0,1.0,3,2,1,3,No
1501,35,Female,Single,IT Support,Systems Analyst,Bachelor's,Life Sciences,Non-Travel,7,4,7,3,3.0,0,0.0,0,No,72076.0,6006.0,2.0,1.0,3,2,3,4,No
1502,46,Female,Married,Marketing,Brand Executive,PhD,Marketing,Travel_Frequently,3,2,12,5,5.0,1,1.0,2,No,112792.0,9399.0,2.0,2.0,1,4,1,3,No
1503,48,Female,Single,Marketing,Brand Executive,Master's,Medical,Travel_Rarely,5,1,3,1,1.0,1,3.0,1,No,67887.0,5657.0,1.0,3.0,3,1,3,4,Yes
1504,31,Male,Married,Finance,Auditor,Associate,Marketing,Non-Travel,3,1,1,1,0.0,1,6.0,0,No,57511.0,4792.0,2.0,1.0,2,4,4,3,Yes
1505,25,Female,Married,IT Support,Network Engineer,Bachelor's,Technical Degree,Travel_Rarely,10,1,7,0,0.0,0,4.0,2,No,68972.0,5747.0,3.0,3.0,2,4,1,3,Yes
1506,33,Male,Married,Finance,Auditor,Master's,Human Resources,Travel_Rarely,2,0,7,7,2.0,2,0.0,1,No,86187.0,7182.0,2.0,2.0,2,2,1,3,No
1507,32,Male,Divorced,HR,Training Specialist,PhD,Technical Degree,Non-Travel,4,0,12,9,0.0,7,5.0,1,No,79856.0,6654.0,4.0,2.0,1,1,3,3,No
1508,31,Male,Married,Engineering,Senior Engineer,Bachelor's,Marketing,Travel_Rarely,3,0,10,8,1.0,0,0.0,0,Yes,97759.0,8146.0,1.0,4.0,4,3,4,3,No
1509,22,Female,Single,Marketing,Marketing Analyst,Bachelor's,Human Resources,Travel_Rarely,12,0,4,16,0.0,2,0.0,1,Yes,65064.0,5422.0,2.0,4.0,4,4,3,3,No
1510,49,Female,Married,HR,Training Specialist,Master's,Life Sciences,Travel_Rarely,14,0,9,3,0.0,1,1.0,0,No,77595.0,6466.0,4.0,1.0,1,2,1,3,No
1511,41,Male,Married,Operations,Operations Manager,High School,Human Resources,Non-Travel,3,0,18,11,0.0,0,3.0,3,No,60200.0,5016.0,3.0,1.0,1,1,3,3,No
1512,31,Female,Married,Marketing,Content Strategist,High School,Human Resources,Travel_Rarely,3,1,7,1,0.0,1,0.0,0,Yes,53573.0,,4.0,3.0,3,2,1,4,Yes
1513,24,Female,Single,Marketing,Marketing Manager,Master's,Medical,Travel_Rarely,11,1,6,3,0.0,3,3.0,0,Yes,81178.0,6764.0,4.0,1.0,3,3,4,3,Yes
1514,36,Female,Divorced,IT Support,Systems Analyst,Bachelor's,Life Sciences,Travel_Rarely,4,2,9,2,2.0,0,3.0,0,No,57969.0,,2.0,3.0,2,4,2,3,No
1515,40,Female,Single,Engineering,Tech Lead,Associate,Life Sciences,Travel_Rarely,1,2,6,1,0.0,1,1.0,0,Yes,66071.0,5505.0,3.0,3.0,3,2,2,3,Yes
1516,25,Female,Single,Engineering,Senior Engineer,Bachelor's,Marketing,Travel_Rarely,4,0,7,9,3.0,3,1.0,0,No,92832.0,7736.0,3.0,3.0,1,1,2,3,No
1517,28,Male,Married,IT Support,Support Specialist,Bachelor's,Marketing,Travel_Rarely,6,0,9,5,5.0,0,2.0,1,No,66253.0,5521.0,2.0,2.0,4,3,1,4,Yes
1518,47,Female,Married,IT Support,Support Specialist,Bachelor's,Marketing,Non-Travel,3,1,6,0,0.0,0,0.0,1,No,70196.0,5849.0,,2.0,3,1,3,3,Yes
1519,24,Male,Married,Marketing,Marketing Analyst,Bachelor's,Life Sciences,Travel_Rarely,1,1,5,2,2.0,2,5.0,2,No,68085.0,5673.0,4.0,1.0,4,2,4,3,No
1520,51,Male,Married,IT Support,IT Technician,Master's,Other,Travel_Rarely,15,0,3,1,1.0,1,4.0,3,No,60652.0,5054.0,3.0,2.0,1,4,2,4,Yes
1521,27,Female,Married,Operations,Operations Analyst,Bachelor's,Life Sciences,Non-Travel,3,0,7,6,2.0,2,1.0,0,No,51012.0,4251.0,1.0,3.0,2,1,3,3,No
1522,29,Male,Divorced,IT Support,Systems Analyst,PhD,Other,Travel_Frequently,8,2,11,14,0.0,3,0.0,0,No,100950.0,8412.0,4.0,1.0,3,1,4,3,No
1523,22,Female,Single,IT Support,Network Engineer,High School,Technical Degree,Travel_Rarely,3,2,1,1,0.0,1,1.0,1,No,51094.0,4257.0,2.0,4.0,1,4,1,3,Yes
1524,52,Female,Single,Operations,Logistics Coordinator,Master's,Human Resources,Travel_Rarely,17,0,10,4,0.0,0,5.0,0,No,77384.0,6448.0,4.0,2.0,2,3,4,1,No
1525,28,Female,Divorced,Sales,Sales Manager,Bachelor's,Other,Non-Travel,8,4,3,2,1.0,0,5.0,1,No,47981.0,3998.0,2.0,4.0,3,1,4,3,Yes
1526,47,Male,Single,IT Support,Support Specialist,Associate,Life Sciences,Travel_Rarely,1,0,14,8,2.0,1,3.0,1,No,67790.0,5649.0,1.0,2.0,1,3,4,4,Yes
1527,37,Male,Single,Engineering,DevOps Engineer,Bachelor's,Medical,Travel_Rarely,4,1,3,0,0.0,0,5.0,1,No,66363.0,5530.0,3.0,2.0,4,2,4,4,No
1528,36,Female,Single,Marketing,Marketing Manager,Bachelor's,Medical,Travel_Frequently,1,3,15,8,0.0,7,4.0,0,No,77515.0,6459.0,2.0,4.0,1,2,1,4,No
1529,38,Male,Married,Marketing,Marketing Manager,Bachelor's,Technical Degree,Travel_Rarely,8,2,8,5,2.0,1,1.0,0,No,76647.0,6387.0,3.0,1.0,3,3,3,4,Yes
1530,22,Female,Single,Sales,Sales Executive,Associate,Other,Travel_Rarely,9,2,4,1,0.0,0,0.0,1,No,53979.0,4498.0,1.0,4.0,2,3,4,3,Yes
1531,46,Female,Single,HR,Recruiter,Bachelor's,Marketing,Non-Travel,5,1,9,3,0.0,3,5.0,2,No,66283.0,5523.0,4.0,1.0,1,2,1,2,No
1532,24,Female,Single,Legal,Legal Advisor,Associate,Human Resources,Travel_Rarely,1,0,3,1,1.0,1,6.0,2,No,73410.0,6117.0,2.0,2.0,1,2,2,3,No
1533,27,Male,Divorced,Operations,Supply Chain Executive,Bachelor's,Other,Non-Travel,15,5,6,1,0.0,1,0.0,2,No,64303.0,,4.0,1.0,2,3,2,3,No
1534,48,Male,Single,IT Support,Support Specialist,Master's,Human Resources,Travel_Rarely,4,0,9,3,1.0,1,1.0,1,Yes,83448.0,6954.0,4.0,4.0,4,3,2,3,Yes
1535,33,Female,Married,Legal,Legal Executive,Bachelor's,Medical,Travel_Rarely,1,0,2,0,0.0,0,2.0,3,Yes,71399.0,5949.0,2.0,2.0,1,2,3,2,Yes
1536,30,Male,Single,Sales,Sales Manager,PhD,Medical,Travel_Rarely,4,2,11,9,3.0,1,2.0,3,No,87410.0,7284.0,3.0,3.0,1,3,2,3,No
1537,25,Male,Single,Sales,Account Manager,Bachelor's,Marketing,Non-Travel,7,0,2,0,0.0,0,4.0,1,Yes,48368.0,4030.0,1.0,4.0,3,2,4,3,Yes
1538,46,Female,Married,IT Support,Systems Analyst,Bachelor's,Other,Travel_Frequently,1,0,9,7,1.0,3,4.0,1,Yes,69783.0,5815.0,1.0,4.0,2,4,2,4,No
1539,31,Female,Married,Finance,Financial Analyst,Bachelor's,Medical,Non-Travel,6,0,9,4,,0,0.0,1,No,84575.0,7047.0,2.0,1.0,4,2,4,4,Yes
1540,22,Male,Married,Sales,Sales Executive,Bachelor's,Life Sciences,Travel_Rarely,1,2,4,1,1.0,0,0.0,2,No,49598.0,4133.0,1.0,2.0,2,1,3,3,Yes
1541,22,Male,Single,Engineering,Tech Lead,Master's,Life Sciences,Travel_Rarely,4,2,4,4,4.0,2,5.0,0,Yes,88533.0,7377.0,4.0,2.0,3,3,4,3,No
1542,38,Male,Married,Sales,Sales Executive,Associate,Marketing,Travel_Frequently,11,1,7,4,4.0,4,5.0,0,Yes,56361.0,4696.0,2.0,1.0,2,1,2,3,No
1543,31,Male,Single,IT Support,IT Technician,Bachelor's,Life Sciences,Travel_Frequently,6,3,1,0,0.0,0,0.0,1,No,63843.0,5320.0,3.0,1.0,3,1,3,4,Yes
1544,55,Female,Married,Operations,Operations Analyst,Master's,Medical,Non-Travel,10,1,15,11,3.0,3,0.0,2,No,78325.0,6527.0,1.0,3.0,4,3,3,4,No
1545,33,Female,Married,HR,HR Manager,Bachelor's,Technical Degree,Travel_Rarely,7,1,7,2,1.0,2,1.0,0,No,53320.0,4443.0,4.0,1.0,1,4,3,3,No
1546,50,Female,Married,Operations,Logistics Coordinator,Bachelor's,Other,Travel_Rarely,9,9,11,7,0.0,2,4.0,2,No,57284.0,4773.0,2.0,2.0,4,4,4,3,No
1547,22,Female,Single,IT Support,Systems Analyst,Master's,Medical,Travel_Frequently,8,2,4,2,1.0,2,6.0,2,No,61714.0,5142.0,1.0,3.0,4,2,1,2,No
1548,29,Female,Single,HR,Recruiter,Bachelor's,Human Resources,Travel_Frequently,9,7,3,2,0.0,2,3.0,0,No,58419.0,4868.0,,2.0,1,2,4,4,No
1549,35,Male,Single,Engineering,DevOps Engineer,Master's,Medical,Non-Travel,1,2,8,4,0.0,4,1.0,1,No,97377.0,8114.0,2.0,1.0,1,4,2,4,No
1550,25,Female,Married,Finance,Auditor,Bachelor's,Marketing,Travel_Rarely,8,5,3,0,0.0,0,1.0,0,Yes,74248.0,6187.0,3.0,1.0,2,1,1,3,No
1551,22,Female,Married,Legal,Legal Executive,PhD,Human Resources,Travel_Rarely,1,0,4,7,1.0,3,0.0,0,No,110800.0,9233.0,2.0,3.0,1,4,2,4,No
1552,44,Female,Married,Engineering,DevOps Engineer,Bachelor's,Other,Non-Travel,1,7,11,9,0.0,1,6.0,2,No,94435.0,7869.0,3.0,4.0,2,3,1,3,Yes
1553,40,Male,Married,Finance,Accountant,Bachelor's,Life Sciences,Travel_Rarely,4,0,12,7,0.0,4,4.0,0,No,99426.0,8285.0,3.0,2.0,2,1,2,3,No
1554,49,Female,Single,Legal,Legal Advisor,High School,Life Sciences,Travel_Rarely,1,3,4,0,0.0,0,5.0,1,No,70302.0,5858.0,3.0,4.0,2,3,4,4,No
1555,35,Female,Married,Engineering,Senior Engineer,High School,Technical Degree,Travel_Frequently,1,3,9,3,3.0,0,5.0,0,Yes,78922.0,6576.0,3.0,2.0,2,4,1,4,Yes
1556,31,Female,Married,HR,HR Manager,PhD,Human Resources,Non-Travel,2,0,10,4,4.0,0,4.0,0,No,91922.0,7660.0,3.0,3.0,4,1,4,3,Yes
1557,53,Female,Married,Legal,Legal Advisor,Master's,Medical,Travel_Frequently,12,5,7,2,0.0,0,0.0,0,No,97495.0,8124.0,1.0,4.0,1,4,3,3,No
1558,28,Female,Divorced,Engineering,Software Engineer,Bachelor's,Technical Degree,Travel_Frequently,3,4,10,8,,5,3.0,2,No,92376.0,7698.0,4.0,2.0,1,4,1,3,No
1559,47,Female,Married,HR,Training Specialist,Bachelor's,Human Resources,Travel_Rarely,18,0,4,4,1.0,0,1.0,2,No,48798.0,4066.0,4.0,3.0,1,1,2,4,No
1560,37,Female,Divorced,HR,Training Specialist,Master's,Medical,Travel_Rarely,1,2,4,2,2.0,2,3.0,2,No,57369.0,4780.0,3.0,4.0,4,4,1,3,No
1561,37,Female,Single,Operations,Operations Manager,Bachelor's,Human Resources,Travel_Rarely,1,3,7,1,1.0,1,1.0,0,Yes,50155.0,4179.0,1.0,3.0,4,1,2,4,Yes
1562,50,Female,Divorced,IT Support,IT Technician,PhD,Marketing,Non-Travel,5,1,3,1,0.0,1,0.0,0,Yes,83065.0,6922.0,2.0,1.0,4,3,3,3,Yes
1563,34,Female,Single,Legal,Contracts Manager,Bachelor's,Other,Non-Travel,46,0,7,3,0.0,2,3.0,1,No,82754.0,6896.0,4.0,3.0,3,2,2,3,No
1564,37,Female,Married,IT Support,Network Engineer,PhD,Human Resources,Travel_Rarely,1,1,5,1,,0,1.0,1,No,74776.0,6231.0,2.0,,2,3,3,2,Yes
1565,32,Female,Divorced,IT Support,Network Engineer,Bachelor's,Life Sciences,Travel_Frequently,37,3,14,13,1.0,1,1.0,1,No,83982.0,6998.0,4.0,1.0,1,2,2,3,No
1566,37,Male,Married,Marketing,Marketing Manager,PhD,Human Resources,Travel_Rarely,10,7,11,6,0.0,1,6.0,1,No,118733.0,9894.0,3.0,3.0,1,4,4,3,No
1567,32,Female,Married,Operations,Operations Manager,PhD,Technical Degree,Travel_Rarely,3,3,4,3,2.0,0,6.0,0,No,66730.0,5560.0,2.0,4.0,4,3,4,3,Yes
1568,26,Female,Single,Engineering,Software Engineer,Master's,Human Resources,Travel_Rarely,1,7,8,2,0.0,1,4.0,0,No,93635.0,7802.0,1.0,4.0,1,3,4,3,Yes
1569,49,Female,Divorced,Legal,Legal Advisor,Bachelor's,Technical Degree,Travel_Rarely,8,0,6,1,1.0,0,2.0,2,No,69656.0,5804.0,4.0,1.0,3,2,3,3,No
1570,41,Male,Single,IT Support,Systems Analyst,High School,Technical Degree,Non-Travel,2,1,7,3,1.0,3,1.0,1,No,45073.0,3756.0,3.0,3.0,3,2,4,3,No
1571,40,Female,Divorced,Sales,Sales Representative,Associate,Other,Non-Travel,8,0,10,7,1.0,2,0.0,1,Yes,62706.0,5225.0,3.0,2.0,4,2,1,4,No
1572,32,Male,Single,Finance,Accountant,PhD,Medical,Travel_Rarely,16,4,3,0,0.0,0,,1,Yes,104745.0,8728.0,2.0,1.0,1,4,1,4,No
1573,28,Female,Single,HR,HR Manager,Master's,Medical,Travel_Frequently,1,2,9,2,2.0,2,5.0,3,No,72011.0,6000.0,4.0,3.0,1,3,1,4,No
1574,39,Male,Single,Engineering,DevOps Engineer,PhD,Life Sciences,Non-Travel,19,5,10,6,0.0,0,0.0,1,Yes,142982.0,11915.0,2.0,1.0,1,4,3,4,Yes
1575,48,Male,Married,Engineering,DevOps Engineer,PhD,Life Sciences,Travel_Rarely,2,2,8,2,1.0,2,4.0,1,Yes,115511.0,9625.0,3.0,4.0,2,2,3,2,No
1576,25,Male,Single,Engineering,Tech Lead,PhD,Technical Degree,Travel_Rarely,1,1,2,0,0.0,0,1.0,0,No,113532.0,9461.0,1.0,2.0,1,1,2,3,Yes
1577,38,Male,Divorced,Engineering,Senior Engineer,Bachelor's,Technical Degree,Travel_Rarely,6,0,1,1,1.0,1,1.0,1,Yes,67064.0,5588.0,3.0,4.0,4,4,4,4,No
1578,49,Female,Single,Finance,Auditor,Associate,Human Resources,Non-Travel,6,0,5,2,0.0,1,4.0,0,No,70901.0,5908.0,4.0,4.0,4,4,3,4,No
1579,35,Female,Single,Operations,Supply Chain Executive,Master's,Life Sciences,Non-Travel,1,2,6,1,0.0,1,2.0,1,Yes,60816.0,5068.0,3.0,4.0,3,3,4,2,Yes
1580,33,Female,Single,Marketing,Marketing Analyst,Bachelor's,Marketing,Travel_Rarely,6,5,2,0,0.0,0,1.0,1,No,59207.0,4933.0,1.0,3.0,1,3,2,3,Yes
1581,38,Male,Married,Marketing,Marketing Manager,Associate,Marketing,Travel_Rarely,3,0,10,9,2.0,4,0.0,3,No,67435.0,5619.0,4.0,3.0,3,2,2,2,No
1582,45,Female,Single,Engineering,DevOps Engineer,Bachelor's,Marketing,Non-Travel,3,2,1,1,0.0,0,4.0,3,No,68195.0,5682.0,1.0,1.0,4,3,2,4,Yes
1583,22,Female,Single,Sales,Sales Executive,Bachelor's,Technical Degree,Travel_Rarely,11,2,4,4,0.0,3,3.0,1,No,61879.0,5156.0,,1.0,3,4,1,3,No
1584,52,Male,Single,Engineering,Tech Lead,PhD,Life Sciences,Travel_Frequently,9,4,4,0,0.0,0,6.0,0,Yes,115848.0,9654.0,2.0,,3,4,2,3,No
1585,56,Male,Single,Sales,Sales Executive,Bachelor's,Life Sciences,Travel_Rarely,2,0,5,4,3.0,0,0.0,0,No,62640.0,5220.0,3.0,3.0,4,3,2,4,No
1586,22,Male,Married,IT Support,Support Specialist,Master's,Human Resources,Travel_Rarely,2,0,4,4,0.0,4,0.0,0,No,67289.0,5607.0,3.0,3.0,4,2,1,3,No
1587,36,Female,Single,Marketing,Marketing Manager,Master's,Life Sciences,Non-Travel,10,6,6,5,5.0,0,4.0,2,Yes,80333.0,6694.0,2.0,4.0,4,2,4,3,No
1588,46,Male,Married,Operations,Supply Chain Executive,Master's,Other,Non-Travel,13,3,11,4,2.0,4,6.0,1,No,71987.0,5998.0,2.0,2.0,3,4,4,4,Yes
1589,27,Male,Single,IT Support,Systems Analyst,Master's,Human Resources,Travel_Frequently,4,0,9,5,1.0,2,4.0,1,No,86334.0,7194.0,1.0,2.0,1,4,2,3,Yes
1590,33,Female,Married,Engineering,Tech Lead,Bachelor's,Medical,Travel_Rarely,2,0,4,1,1.0,0,3.0,0,No,76950.0,6412.0,,4.0,3,3,1,2,Yes
